2014;23;2014.06.07.;0;0Ft;30;2185270Ft;3366;20620Ft;107450;1255Ft;2;3;32;59;73
2014;22;2014.05.31.;0;0Ft;34;1861765Ft;3310;20250Ft;95982;1360Ft;16;27;45;53;70
2014;21;2014.05.24.;0;0Ft;23;2656565Ft;2279;28390Ft;66919;1880Ft;30;55;59;71;80
2014;20;2014.05.17.;0;0Ft;36;1784205Ft;3177;21405Ft;97164;1360Ft;2;27;28;32;90
2014;19;2014.05.10.;0;0Ft;38;1625590Ft;4235;15445Ft;99919;1275Ft;12;38;45;66;76
2014;18;2014.05.03.;0;0Ft;115;511905Ft;7611;8190Ft;150973;805Ft;4;7;19;58;63
2014;17;2014.04.26.;0;0Ft;39;1553935Ft;3201;20045Ft;90415;1380Ft;11;16;39;49;74
2014;16;2014.04.19.;0;0Ft;19;3358825Ft;2278;29665Ft;75707;1735Ft;29;40;46;72;90
2014;15;2014.04.12.;0;0Ft;61;997505Ft;4127;15610Ft;102077;1225Ft;5;20;22;49;70
2014;14;2014.04.05.;0;0Ft;37;1571065Ft;3672;16760Ft;96333;1240Ft;4;20;28;40;53
2014;13;2014.03.29.;0;0Ft;27;2117515Ft;2992;20235Ft;90296;1525Ft;19;20;30;43;65
2014;12;2014.03.22.;0;0Ft;14;4096490Ft;2018;30090Ft;79691;1480Ft;23;26;27;86;87
2014;11;2014.03.15.;1;3054187380Ft;76;1237115Ft;5276;18870Ft;145265;1335Ft;5;10;54;59;80
2014;10;2014.03.08.;0;0Ft;91;1022810Ft;6348;15525Ft;152010;1260Ft;3;26;31;46;66
2014;9;2014.03.01.;0;0Ft;37;2378085Ft;4544;20505Ft;133927;1355Ft;3;59;63;66;84
2014;8;2014.02.22.;0;0Ft;27;3240680Ft;3044;30435Ft;95853;1880Ft;40;44;62;75;84
2014;7;2014.02.15.;0;0Ft;95;947880Ft;6194;15395Ft;149779;1240Ft;2;10;39;44;68
2014;6;2014.02.08.;0;0Ft;67;1316505Ft;4975;18775Ft;134377;1350Ft;15;39;42;52;55
2014;5;2014.02.01.;0;0Ft;40;1973875Ft;4161;20090Ft;115343;1410Ft;23;32;37;62;79
2014;4;2014.01.25.;0;0Ft;43;1767310Ft;4056;19840Ft;129862;1205Ft;15;18;19;29;39
2014;3;2014.01.18.;0;0Ft;43;1707190Ft;4104;18940Ft;106783;1510Ft;38;43;48;57;74
2014;2;2014.01.11.;0;0Ft;47;1418035Ft;3198;22065Ft;96564;1420Ft;1;12;42;71;85
2014;1;2014.01.04.;0;0Ft;19;3498315Ft;3195;22030Ft;96986;1410Ft;24;42;46;47;81
2013;52;2013.12.28.;0;0Ft;104;589840Ft;5523;11760Ft;116449;1085Ft;8;14;24;32;54
2013;51;2013.12.21.;0;0Ft;64;1008920Ft;4777;14310Ft;106543;1250Ft;5;15;38;51;76
2013;50;2013.12.14.;0;0Ft;30;2239455Ft;2263;31435Ft;72227;1915Ft;43;50;66;78;80
2013;49;2013.12.07.;0;0Ft;23;2672755Ft;2853;22815Ft;82405;1535Ft;8;24;51;86;87
2013;48;2013.11.30.;0;0Ft;30;1946110Ft;2653;23300Ft;81460;1475Ft;12;30;51;66;73
2013;47;2013.11.23.;0;0Ft;31;1856330Ft;3089;19725Ft;91240;1300Ft;11;14;37;57;58
2013;46;2013.11.16.;0;0Ft;48;1238140Ft;4295;14650Ft;110897;1105Ft;6;13;34;39;51
2013;45;2013.11.09.;0;0Ft;15;3882380Ft;2066;29845Ft;66343;1805Ft;11;59;61;74;80
2013;44;2013.11.02.;0;0Ft;14;3869865Ft;1922;29845Ft;64769;1720Ft;20;43;44;46;55
2013;43;2013.10.26.;0;0Ft;35;1536060Ft;3086;18445Ft;88522;1250Ft;7;31;36;48;66
2013;42;2013.10.19.;0;0Ft;49;1153450Ft;3589;16675Ft;96449;1205Ft;9;17;69;72;85
2013;41;2013.10.12.;0;0Ft;16;3603745Ft;1833;33305Ft;68604;1730Ft;30;31;35;43;54
2013;40;2013.10.05.;0;0Ft;41;1338445Ft;3602;16130Ft;96725;1170Ft;7;25;34;37;46
2013;39;2013.09.28.;0;0Ft;21;2579245Ft;2237;25635Ft;71925;1550Ft;5;31;64;76;86
2013;38;2013.09.21.;1;3087029290Ft;60;1608215Ft;5222;19565Ft;149604;1330Ft;17;21;70;77;83
2013;37;2013.09.14.;0;0Ft;36;2770035Ft;4878;21645Ft;141482;1450Ft;1;15;48;53;62
2013;36;2013.09.07.;0;0Ft;34;2612380Ft;3029;31050Ft;106497;1715Ft;26;66;77;82;87
2013;35;2013.08.31.;0;0Ft;72;1204835Ft;5369;17110Ft;134420;1330Ft;15;24;48;59;65
2013;34;2013.08.24.;0;0Ft;55;1460575Ft;5280;16110Ft;138169;1195Ft;10;12;22;39;68
2013;33;2013.08.17.;0;0Ft;69;1293085Ft;5784;16335Ft;152325;1205Ft;12;25;31;56;57
2013;32;2013.08.10.;0;0Ft;40;2002915Ft;3235;26220Ft;101440;1625Ft;42;44;49;70;78
2013;31;2013.08.03.;0;0Ft;11;6513545Ft;2152;35255Ft;74477;1980Ft;30;31;39;78;83
2013;30;2013.07.27.;0;0Ft;28;2393025Ft;2370;29935Ft;72821;1895Ft;22;59;62;80;90
2013;29;2013.07.20.;0;0Ft;50;1339140Ft;3298;21495Ft;88232;1560Ft;16;30;32;49;73
2013;28;2013.07.13.;0;0Ft;76;879990Ft;5446;13005Ft;135416;1015Ft;2;13;15;36;69
2013;27;2013.07.06.;0;0Ft;32;1958260Ft;2509;26445Ft;76371;1690Ft;55;68;76;78;81
2013;26;2013.06.29.;0;0Ft;25;2423855Ft;2708;23695Ft;80811;1545Ft;14;27;64;70;85
2013;25;2013.06.22.;0;0Ft;50;1202810Ft;3843;16570Ft;100336;1235Ft;8;12;38;45;85
2013;24;2013.06.15.;0;0Ft;24;2600995Ft;3031;21805Ft;91514;1405Ft;13;15;30;31;41
2013;23;2013.06.08.;0;0Ft;65;901810Ft;3888;15965Ft;100432;1200Ft;13;26;42;79;84
2013;22;2013.06.01.;0;0Ft;31;1822160Ft;2836;21090Ft;84605;1375Ft;9;30;39;52;75
2013;21;2013.05.25.;0;0Ft;21;2621100Ft;2514;23185Ft;83643;1355Ft;13;50;53;59;70
2013;20;2013.05.18.;0;0Ft;50;1170195Ft;3886;15940Ft;92455;1305Ft;23;26;33;53;60
2013;19;2013.05.11.;0;0Ft;18;3085470Ft;2334;25195Ft;70337;1625Ft;12;37;62;82;83
2013;18;2013.05.04.;0;0Ft;41;1263835Ft;2880;19050Ft;77836;1370Ft;25;39;45;54;65
2013;17;2013.04.27.;0;0Ft;19;2719140Ft;1971;27755Ft;66849;1590Ft;20;23;39;70;78
2013;16;2013.04.20.;0;0Ft;41;1281990Ft;2948;18880Ft;80349;1345Ft;18;33;53;75;89
2013;15;2013.04.13.;0;0Ft;14;3981370Ft;2054;28735Ft;67645;1695Ft;26;39;40;52;53
2013;14;2013.04.06.;0;0Ft;24;2161905Ft;2038;26955Ft;65536;1630Ft;1;30;37;55;82
2013;13;2013.03.30.;0;0Ft;32;1644285Ft;3470;16055Ft;94357;1150Ft;3;45;56;57;86
2013;12;2013.03.23.;1;1200965310Ft;51;1292725Ft;4077;17120Ft;98283;1380Ft;1;15;45;68;70
2013;11;2013.03.16.;0;0Ft;61;1044400Ft;4892;13790Ft;120380;1090Ft;2;12;23;57;78
2013;10;2013.03.09.;0;0Ft;47;1371185Ft;3844;17750Ft;105135;1260Ft;6;18;26;76;77
2013;9;2013.03.02.;0;0Ft;60;980230Ft;4555;13670Ft;108672;1115Ft;6;15;23;43;68
2013;8;2013.02.23.;0;0Ft;23;2493745Ft;2523;24070Ft;91674;1290Ft;2;3;47;61;67
2013;7;2013.02.16.;0;0Ft;48;1275935Ft;4748;13660Ft;119257;1055Ft;3;19;41;55;61
2013;6;2013.02.09.;0;0Ft;31;1833285Ft;2719;22130Ft;75619;1545Ft;1;31;55;77;88
2013;5;2013.02.02.;0;0Ft;102;518535Ft;6254;8955Ft;129054;845Ft;7;14;19;37;44
2013;4;2013.01.26.;0;0Ft;52;1018395Ft;4292;13065Ft;100847;1080Ft;21;33;43;56;79
2013;3;2013.01.19.;0;0Ft;34;1543365Ft;3578;15530Ft;93551;1155Ft;4;20;24;36;39
2013;2;2013.01.12.;0;0Ft;43;1327045Ft;3103;19470Ft;88656;1325Ft;4;12;31;75;85
2013;1;2013.01.05.;1;1415181595Ft;32;1939390Ft;3385;19410Ft;93135;1370Ft;28;47;58;72;75
2012;52;2012.12.29.;0;0Ft;36;1785600Ft;2945;23110Ft;82960;1835Ft;34;41;56;59;61
2012;51;2012.12.22.;0;0Ft;64;1021470Ft;4134;16745Ft;107513;1250Ft;5;15;32;52;83
2012;50;2012.12.15.;0;0Ft;22;2767885Ft;2125;30340Ft;73504;1705Ft;5;16;70;82;85
2012;49;2012.12.08.;0;0Ft;37;1615880Ft;1850;34220Ft;66291;1855Ft;20;31;34;69;84
2012;48;2012.12.01.;0;0Ft;57;1006670Ft;3484;17440Ft;88141;1340Ft;15;33;56;60;76
2012;47;2012.11.24.;0;0Ft;18;3142000Ft;2432;24625Ft;74837;1555Ft;20;26;59;72;75
2012;46;2012.11.17.;0;0Ft;25;2236790Ft;2572;23020Ft;76918;1495Ft;16;24;40;64;73
2012;45;2012.11.10.;0;0Ft;56;1020520Ft;3858;15685Ft;99240;1185Ft;9;16;49;54;68
2012;44;2012.11.03.;0;0Ft;70;738885Ft;5006;10940Ft;113936;935Ft;3;15;19;63;89
2012;43;2012.10.27.;0;0Ft;44;1154975Ft;3682;14615Ft;85494;1225Ft;15;18;37;48;72
2012;42;2012.10.20.;0;0Ft;30;1780410Ft;1871;30225Ft;74016;1485Ft;47;51;53;57;63
2012;41;2012.10.13.;0;0Ft;29;1918450Ft;2557;23040Ft;76507;1495Ft;6;23;41;81;85
2012;40;2012.10.06.;0;0Ft;23;2215025Ft;2637;20455Ft;79178;1325Ft;18;28;29;33;59
2012;39;2012.09.29.;1;772148640Ft;50;1104375Ft;3666;15950Ft;92652;1225Ft;2;12;29;68;86
2012;38;2012.09.22.;0;0Ft;35;1574155Ft;3233;18045Ft;88219;1285Ft;28;38;52;56;65
2012;37;2012.09.15.;0;0Ft;15;3880670Ft;2020;30510Ft;65181;1840Ft;39;62;73;83;90
2012;36;2012.09.08.;0;0Ft;44;1237955Ft;3440;16765Ft;92393;1215Ft;1;7;30;44;69
2012;35;2012.09.01.;0;0Ft;11;4797205Ft;1491;37475Ft;57449;1890Ft;24;75;83;84;85
2012;34;2012.08.25.;0;0Ft;12;4313725Ft;2346;23365Ft;77624;1375Ft;7;26;37;81;88
2012;33;2012.08.18.;0;0Ft;41;1316475Ft;3093;18475Ft;86499;1285Ft;11;42;53;64;66
2012;32;2012.08.11.;0;0Ft;18;3113740Ft;2496;23775Ft;82893;1390Ft;16;23;26;74;75
2012;31;2012.08.04.;1;709556535Ft;42;1369405Ft;3216;18935Ft;86492;1370Ft;16;22;28;40;54
2012;30;2012.07.28.;0;0Ft;35;1614650Ft;2996;19970Ft;90394;1285Ft;7;33;35;83;89
2012;29;2012.07.21.;0;0Ft;26;2207860Ft;3658;16615Ft;101268;1165Ft;19;43;46;47;52
2012;28;2012.07.14.;0;0Ft;22;2938155Ft;2661;25720Ft;81847;1625Ft;20;44;52;65;83
2012;27;2012.07.07.;0;0Ft;24;2274725Ft;2379;24300Ft;72903;1540Ft;17;29;74;76;82
2012;26;2012.06.30.;0;0Ft;26;2116750Ft;2339;24915Ft;82221;1380Ft;11;12;31;49;58
2012;25;2012.06.23.;0;0Ft;37;1523825Ft;3393;17595Ft;90960;1275Ft;19;24;47;60;88
2012;24;2012.06.16.;2;2057602470Ft;67;1587555Ft;5615;20060Ft;157973;1385Ft;19;26;53;60;89
2012;23;2012.06.09.;0;0Ft;39;2752115Ft;5498;20670Ft;168644;1310Ft;14;21;22;58;64
2012;22;2012.06.02.;0;0Ft;45;2186345Ft;4376;23805Ft;129733;1560Ft;18;20;30;42;51
2012;21;2012.05.26.;0;0Ft;55;1792355Ft;5715;18265Ft;157546;1290Ft;23;30;45;56;71
2012;20;2012.05.19.;0;0Ft;84;1127870Ft;6569;15270Ft;161858;1205Ft;11;36;43;63;66
2012;19;2012.05.12.;0;0Ft;39;2541315Ft;4644;22595Ft;149645;1365Ft;1;25;27;69;81
2012;18;2012.05.05.;0;0Ft;40;2201815Ft;4124;22610Ft;127375;1425Ft;21;36;68;69;87
2012;17;2012.04.28.;0;0Ft;68;1298805Ft;6061;15430Ft;147097;1235Ft;1;6;23;46;50
2012;16;2012.04.21.;0;0Ft;28;3212715Ft;3271;29120Ft;111034;1670Ft;24;25;43;60;85
2012;15;2012.04.14.;0;0Ft;49;1998695Ft;4042;25655Ft;134464;1500Ft;1;23;39;50;65
2012;14;2012.04.07.;0;0Ft;21;4306380Ft;2794;34270Ft;94438;1970Ft;35;75;80;84;86
2012;13;2012.03.31.;0;0Ft;37;2396700Ft;3951;23765Ft;121736;1500Ft;15;17;68;71;89
2012;12;2012.03.24.;0;0Ft;39;2104755Ft;3962;21935Ft;125652;1345Ft;5;44;63;73;83
2012;11;2012.03.17.;0;0Ft;44;1764310Ft;3597;22850Ft;108791;1470Ft;39;45;57;77;81
2012;10;2012.03.10.;0;0Ft;40;1945810Ft;3671;22450Ft;103629;1545Ft;45;67;69;76;88
2012;9;2012.03.03.;0;0Ft;46;1593475Ft;4042;19200Ft;115633;1305Ft;2;18;43;48;53
2012;8;2012.02.25.;0;0Ft;29;2510100Ft;3152;24455Ft;104206;1440Ft;7;18;59;60;65
2012;7;2012.02.18.;0;0Ft;42;1645995Ft;4245;17245Ft;114130;1245Ft;3;29;66;79;83
2012;6;2012.02.11.;0;0Ft;9;7636755Ft;1754;41490Ft;66765;2120Ft;40;54;60;64;65
2012;5;2012.02.04.;0;0Ft;40;1622215Ft;3754;18300Ft;102901;1300Ft;4;15;24;78;82
2012;4;2012.01.28.;0;0Ft;108;604185Ft;6317;10935Ft;134355;1000Ft;7;21;48;55;82
2012;3;2012.01.21.;0;0Ft;21;2929435Ft;2626;24805Ft;83456;1520Ft;10;30;44;65;66
2012;2;2012.01.14.;0;0Ft;28;2459350Ft;2837;25700Ft;85851;1650Ft;12;41;59;61;66
2012;1;2012.01.07.;0;0Ft;22;2649905Ft;2144;28790Ft;75194;1595Ft;45;56;65;81;83
2011;52;2012.01.01.;0;0Ft;59;1126815Ft;4470;15750Ft;115434;1185Ft;19;32;36;52;76
2011;51;2011.12.25.;0;0Ft;43;1324670Ft;3727;16180Ft;96475;1215Ft;12;18;25;40;67
2011;50;2011.12.17.;0;0Ft;27;2053860Ft;2249;26110Ft;73117;1560Ft;2;4;61;62;89
2011;49;2011.12.10.;0;0Ft;66;816710Ft;3841;14860Ft;89502;1240Ft;4;24;32;46;84
2011;48;2011.12.03.;0;0Ft;41;1277475Ft;3432;16160Ft;90940;1185Ft;9;18;45;57;71
2011;47;2011.11.26.;0;0Ft;46;1100160Ft;3091;17335Ft;79649;1310Ft;2;6;34;35;76
2011;46;2011.11.19.;1;1935227645Ft;78;1014915Ft;4633;18090Ft;120816;1350Ft;4;34;48;66;83
2011;45;2011.11.12.;0;0Ft;38;2137200Ft;3983;21590Ft;121699;1375Ft;6;11;40;47;86
2011;44;2011.11.05.;0;0Ft;47;1419560Ft;4663;15150Ft;120814;1135Ft;6;26;27;33;75
2011;43;2011.10.29.;0;0Ft;56;1183240Ft;3605;19460Ft;104620;1305Ft;4;26;67;68;71
2011;42;2011.10.22.;0;0Ft;38;1723440Ft;3277;21160Ft;98962;1360Ft;24;37;39;48;74
2011;41;2011.10.15.;0;0Ft;29;2412215Ft;3356;22070Ft;99144;1455Ft;1;4;40;57;70
2011;40;2011.10.08.;0;0Ft;40;1635115Ft;3409;20315Ft;89535;1505Ft;33;59;63;76;84
2011;39;2011.10.01.;0;0Ft;24;2502700Ft;2976;21370Ft;96774;1280Ft;4;22;32;33;35
2011;38;2011.09.24.;0;0Ft;47;1239510Ft;4610;13380Ft;114520;1045Ft;3;20;27;42;51
2011;37;2011.09.17.;0;0Ft;33;1736870Ft;2389;25405Ft;67063;1760Ft;16;50;74;76;78
2011;36;2011.09.10.;0;0Ft;50;1191975Ft;2818;22395Ft;71024;1730Ft;35;57;74;84;87
2011;35;2011.09.03.;0;0Ft;46;1204285Ft;3490;16805Ft;99556;1145Ft;7;10;56;58;84
2011;34;2011.08.27.;0;0Ft;19;2835555Ft;1709;33380Ft;54586;2030Ft;35;59;78;85;88
2011;33;2011.08.20.;0;0Ft;10;4912460Ft;1798;28930Ft;59008;1715Ft;23;65;75;84;88
2011;32;2011.08.13.;0;0Ft;26;2226850Ft;2436;25165Ft;77536;1535Ft;20;56;63;68;84
2011;31;2011.08.06.;0;0Ft;22;2336885Ft;3052;17835Ft;82400;1285Ft;7;14;50;68;90
2011;30;2011.07.30.;0;0Ft;24;2087170Ft;1897;27960Ft;58240;1770Ft;28;50;64;79;82
2011;29;2011.07.23.;0;0Ft;39;1266290Ft;2553;20480Ft;68639;1480Ft;28;55;57;82;83
2011;28;2011.07.16.;1;458625055Ft;39;1368315Ft;2631;21475Ft;76263;1440Ft;4;20;43;52;85
2011;27;2011.07.09.;0;0Ft;12;4372665Ft;1629;34105Ft;54546;1980Ft;37;50;65;87;89
2011;26;2011.07.02.;0;0Ft;15;3452430Ft;2444;22435Ft;71975;1480Ft;2;22;36;60;76
2011;25;2011.06.25.;0;0Ft;28;1827520Ft;2253;24050Ft;70331;1500Ft;15;52;55;71;83
2011;24;2011.06.18.;0;0Ft;40;1277355Ft;2902;18640Ft;76860;1370Ft;15;20;37;42;51
2011;23;2011.06.11.;1;1934388935Ft;53;1622515Ft;5110;17820Ft;139808;1265Ft;11;42;45;63;76
2011;22;2011.06.04.;0;0Ft;32;2409085Ft;4253;19190Ft;128532;1235Ft;2;13;72;83;84
2011;21;2011.05.28.;0;0Ft;89;830850Ft;5524;14175Ft;130215;1170Ft;9;33;42;68;74
2011;20;2011.05.21.;0;0Ft;34;2186250Ft;3633;21665Ft;106956;1430Ft;8;10;51;59;74
2011;19;2011.05.14.;0;0Ft;20;4261865Ft;3157;28590Ft;105976;1655Ft;22;29;40;48;86
2011;18;2011.05.07.;0;0Ft;48;1497105Ft;4276;17795Ft;119338;1240Ft;6;22;23;47;84
2011;17;2011.04.30.;0;0Ft;12;5511230Ft;1943;36040Ft;70218;1940Ft;26;39;41;84;88
2011;16;2011.04.23.;0;0Ft;73;921500Ft;4756;14975Ft;123573;1120Ft;1;19;34;51;67
2011;15;2011.04.16.;0;0Ft;10;6085425Ft;1688;38170Ft;62912;1990Ft;35;60;74;77;84
2011;14;2011.04.09.;0;0Ft;27;2260960Ft;2899;22295Ft;82936;1515Ft;2;34;66;77;82
2011;13;2011.04.02.;0;0Ft;31;1770770Ft;3231;17990Ft;90962;1240Ft;24;29;53;71;72
2011;12;2011.03.26.;0;0Ft;10;5227725Ft;1756;31520Ft;59785;1800Ft;40;54;73;81;85
2011;11;2011.03.19.;0;0Ft;21;2366700Ft;1908;27580Ft;62103;1650Ft;18;41;42;52;89
2011;10;2011.03.12.;0;0Ft;22;2521610Ft;2926;20075Ft;85493;1335Ft;17;31;32;53;72
2011;9;2011.03.05.;0;0Ft;22;2261585Ft;1917;27480Ft;69166;1480Ft;1;56;69;75;76
2011;8;2011.02.26.;0;0Ft;32;1517470Ft;3218;15975Ft;81903;1220Ft;5;22;51;70;72
2011;7;2011.02.19.;0;0Ft;26;1872880Ft;2425;21260Ft;62456;1605Ft;15;38;66;70;76
2011;6;2011.02.12.;1;556859255Ft;78;750625Ft;4620;13420Ft;107879;1115Ft;5;15;36;73;75
2011;5;2011.02.05.;0;0Ft;27;1904060Ft;2405;22635Ft;76829;1380Ft;1;2;18;58;74
2011;4;2011.01.29.;0;0Ft;47;1068760Ft;3881;13705Ft;93680;1105Ft;12;21;33;57;59
2011;3;2011.01.22.;0;0Ft;19;2684685Ft;1612;33505Ft;57243;1835Ft;26;39;70;71;82
2011;2;2011.01.15.;0;0Ft;33;1678430Ft;3183;18425Ft;89842;1270Ft;3;10;48;61;76
2011;1;2011.01.08.;0;0Ft;43;1138755Ft;2732;18980Ft;68153;1480Ft;5;30;55;70;85
2010;52;2011.01.01.;1;874276330Ft;43;1534290Ft;3396;20570Ft;100313;1355Ft;4;8;31;81;83
2010;51;2010.12.25.;0;0Ft;21;2238530Ft;2815;17680Ft;82320;1175Ft;4;17;70;71;75
2010;50;2010.12.18.;0;0Ft;19;2558480Ft;2058;25010Ft;70447;1420Ft;11;30;63;66;84
2010;49;2010.12.11.;0;0Ft;67;728050Ft;4682;11030Ft;98864;1015Ft;4;28;38;69;72
2010;48;2010.12.04.;0;0Ft;24;1951005Ft;2510;19750Ft;71851;1340Ft;37;45;48;52;74
2010;47;2010.11.27.;0;0Ft;10;4556430Ft;1505;32055Ft;57288;1635Ft;2;60;66;73;84
2010;46;2010.11.20.;0;0Ft;14;3244805Ft;1539;31255Ft;59420;1575Ft;24;26;39;40;78
2010;45;2010.11.13.;0;0Ft;41;1205780Ft;2708;19330Ft;74120;1375Ft;1;15;22;50;80
2010;44;2010.11.06.;0;0Ft;17;2569935Ft;1943;23810Ft;59969;1500Ft;15;41;43;45;89
2010;43;2010.10.30.;1;77415030Ft;28;1566735Ft;3045;15255Ft;78623;1150Ft;6;28;38;49;69
2010;42;2010.10.23.;1;758449445Ft;21;2199810Ft;2443;20020Ft;77471;1230Ft;12;23;30;33;61
2010;41;2010.10.16.;0;0Ft;39;1254220Ft;3176;16305Ft;85773;1175Ft;2;8;38;44;50
2010;40;2010.10.09.;0;0Ft;30;1698160Ft;2364;22820Ft;74594;1405Ft;10;29;62;74;83
2010;39;2010.10.02.;0;0Ft;291;164020Ft;5983;8445Ft;126043;780Ft;13;19;31;53;73
2010;38;2010.09.25.;0;0Ft;11;4233945Ft;1423;34655Ft;56550;1695Ft;26;30;36;41;81
2010;37;2010.09.18.;0;0Ft;51;929485Ft;4329;11595Ft;102909;950Ft;1;7;14;35;43
2010;36;2010.09.11.;0;0Ft;36;1420660Ft;3302;16400Ft;89597;1175Ft;25;32;36;43;63
